Year,Province,District,Month,ATMs_Number
2021,Sofala,Buzi,Junho,2.0
2021,Sofala,Buzi,Julho,2.0
2021,Inhambane,Zavala (Quissico),Junho,4.0
2021,Inhambane,Zavala (Quissico),Agosto,4.0
2021,Inhambane,Panda,Março,1.0
2021,Gaza,Chicualacuala,Abril,2.0
2021,Inhambane,Inhassoro,Fevereiro,6.0
2021,Inhambane,Panda,Fevereiro,1.0
2021,Inhambane,Panda,Abril,1.0
2021,Inhambane,Panda,Maio,1.0
2021,Inhambane,Panda,Junho,1.0
2021,Inhambane,Panda,Julho,1.0
2021,Inhambane,Panda,Agosto,1.0
2021,Inhambane,Panda,Setembro,1.0
2021,Inhambane,Panda,Outubro,1.0
2021,Inhambane,Panda,Novembro,1.0
2021,Inhambane,Panda,Dezembro,1.0
2021,Inhambane,Vilankulo,Janeiro,9.0
2021,Inhambane,Vilankulo,Fevereiro,9.0
2021,Inhambane,Vilankulo,Março,9.0
2021,Inhambane,Vilankulo,Abril,9.0
2021,Inhambane,Vilankulo,Maio,9.0
2021,Inhambane,Vilankulo,Junho,9.0
2021,Inhambane,Vilankulo,Julho,10.0
2021,Inhambane,Vilankulo,Agosto,10.0
2021,Inhambane,Vilankulo,Setembro,10.0
2021,Inhambane,Vilankulo,Outubro,10.0
2021,Inhambane,Vilankulo,Novembro,10.0
2021,Inhambane,Vilankulo,Dezembro,10.0
2021,Inhambane,Zavala (Quissico),Janeiro,4.0
2021,Inhambane,Zavala (Quissico),Fevereiro,4.0
2021,Inhambane,Zavala (Quissico),Abril,4.0
2021,Inhambane,Zavala (Quissico),Julho,4.0
2021,Inhambane,Mabote,Setembro,2.0
2021,Gaza,Mapai,Dezembro,1.0
2021,Inhambane,Govuro,Agosto,2.0
2021,Gaza,Massingir,Julho,2.0
2021,Gaza,Mapai,Agosto,1.0
2021,Gaza,Mapai,Outubro,1.0
2021,Gaza,Limpopo,Fevereiro,0.0
2021,Gaza,Limpopo,Março,0.0
2021,Gaza,Limpopo,Abril,0.0
2021,Gaza,Limpopo,Maio,0.0
2021,Gaza,Limpopo,Junho,0.0
2021,Gaza,Limpopo,Julho,0.0
2021,Gaza,Limpopo,Agosto,0.0
2021,Gaza,Limpopo,Setembro,0.0
2021,Gaza,Limpopo,Outubro,0.0
2021,Gaza,Limpopo,Novembro,0.0
2021,Gaza,Limpopo,Dezembro,0.0
2021,Inhambane,Cidade de Inhambane,Janeiro,17.0
2021,Inhambane,Cidade de Inhambane,Fevereiro,17.0
2021,Inhambane,Cidade de Inhambane,Março,18.0
2021,Inhambane,Cidade de Inhambane,Abril,18.0
2021,Inhambane,Cidade de Inhambane,Maio,18.0
2021,Inhambane,Cidade de Inhambane,Junho,17.0
2021,Inhambane,Cidade de Inhambane,Julho,17.0
2021,Inhambane,Cidade de Inhambane,Agosto,17.0
2021,Inhambane,Cidade de Inhambane,Setembro,17.0
2021,Inhambane,Cidade de Inhambane,Outubro,17.0
2021,Inhambane,Cidade de Inhambane,Novembro,17.0
2021,Inhambane,Cidade de Maxixe,Janeiro,21.0
2021,Inhambane,Cidade de Inhambane,Dezembro,17.0
2021,Gaza,Mapai,Novembro,1.0
2021,Gaza,Mapai,Setembro,1.0
2021,Gaza,Massingir,Agosto,2.0
2021,Gaza,Chonguene,Setembro,3.0
2021,Gaza,Massingir,Setembro,2.0
2021,Gaza,Massingir,Outubro,2.0
2021,Gaza,Massingir,Novembro,2.0
2021,Gaza,Massingir,Dezembro,2.0
2021,Gaza,Chonguene,Janeiro,4.0
2021,Gaza,Chonguene,Fevereiro,4.0
2021,Gaza,Chonguene,Março,4.0
2021,Gaza,Chonguene,Abril,4.0
2021,Gaza,Chonguene,Maio,4.0
2021,Gaza,Chonguene,Junho,4.0
2021,Gaza,Chonguene,Julho,3.0
2021,Gaza,Chonguene,Agosto,3.0
2021,Gaza,Chonguene,Outubro,3.0
2021,Inhambane,Mabote,Outubro,2.0
2021,Gaza,Chonguene,Novembro,3.0
2021,Gaza,Chonguene,Dezembro,3.0
2021,Gaza,Mapai,Janeiro,1.0
2021,Gaza,Mapai,Fevereiro,1.0
2021,Gaza,Mapai,Março,1.0
2021,Gaza,Mapai,Abril,1.0
2021,Gaza,Mapai,Maio,1.0
2021,Gaza,Mapai,Junho,1.0
2021,Gaza,Mapai,Julho,1.0
2021,Inhambane,Cidade de Maxixe,Fevereiro,21.0
2021,Inhambane,Cidade de Maxixe,Março,21.0
2021,Inhambane,Cidade de Maxixe,Abril,21.0
2021,Gaza,Limpopo,Janeiro,0.0
2021,Inhambane,Govuro,Julho,2.0
2021,Inhambane,Homoine,Fevereiro,2.0
2021,Inhambane,Homoine,Março,2.0
2021,Inhambane,Homoine,Abril,2.0
2021,Inhambane,Homoine,Maio,2.0
2021,Inhambane,Homoine,Junho,2.0
2021,Inhambane,Homoine,Julho,2.0
2021,Inhambane,Homoine,Agosto,2.0
2021,Inhambane,Homoine,Setembro,2.0
2021,Inhambane,Homoine,Outubro,2.0
2021,Inhambane,Homoine,Novembro,2.0
2021,Inhambane,Homoine,Dezembro,2.0
2021,Inhambane,Inharrime,Janeiro,5.0
2021,Inhambane,Inharrime,Fevereiro,5.0
2021,Inhambane,Inharrime,Março,4.0
2021,Inhambane,Inharrime,Abril,4.0
2021,Inhambane,Inharrime,Maio,4.0
2021,Inhambane,Inharrime,Junho,4.0
2021,Inhambane,Inharrime,Julho,4.0
2021,Inhambane,Inharrime,Agosto,4.0
2021,Inhambane,Inharrime,Setembro,4.0
2021,Inhambane,Inharrime,Outubro,4.0
2021,Inhambane,Inharrime,Novembro,4.0
2021,Inhambane,Govuro,Outubro,2.0
2021,Inhambane,Govuro,Setembro,2.0
2021,Inhambane,Homoine,Janeiro,2.0
2021,Inhambane,Govuro,Novembro,2.0
2021,Inhambane,Cidade de Maxixe,Maio,21.0
2021,Zambézia,Cidade de Quelimane,Maio,54.0
2021,Inhambane,Cidade de Maxixe,Julho,19.0
2021,Inhambane,Govuro,Dezembro,2.0
2021,Inhambane,Cidade de Maxixe,Junho,21.0
2021,Inhambane,Cidade de Maxixe,Agosto,19.0
2021,Inhambane,Cidade de Maxixe,Setembro,20.0
2021,Inhambane,Cidade de Maxixe,Outubro,20.0
2021,Inhambane,Cidade de Maxixe,Novembro,20.0
2021,Inhambane,Cidade de Maxixe,Dezembro,20.0
2021,Inhambane,Funhaloro,Janeiro,2.0
2021,Inhambane,Funhaloro,Fevereiro,2.0
2021,Inhambane,Funhaloro,Março,2.0
2021,Inhambane,Funhaloro,Abril,2.0
2021,Inhambane,Funhaloro,Junho,2.0
2021,Gaza,Massingir,Maio,2.0
2021,Inhambane,Funhaloro,Maio,2.0
2021,Inhambane,Funhaloro,Agosto,2.0
2021,Inhambane,Funhaloro,Setembro,2.0
2021,Inhambane,Funhaloro,Outubro,2.0
2021,Inhambane,Funhaloro,Novembro,2.0
2021,Inhambane,Funhaloro,Dezembro,2.0
2021,Inhambane,Govuro,Janeiro,2.0
2021,Inhambane,Govuro,Fevereiro,2.0
2021,Inhambane,Govuro,Março,2.0
2021,Inhambane,Govuro,Abril,2.0
2021,Inhambane,Govuro,Maio,2.0
2021,Inhambane,Govuro,Junho,2.0
2021,Inhambane,Inhassoro,Janeiro,5.0
2021,Província de Maputo,Cidade de Maputo,Novembro,520.0
2021,Nampula,Lalaua,Outubro,2.0
2021,Nampula,Mogovolas,Março,2.0
2021,Niassa,Manjune,Janeiro,1.0
2021,Cabo Delgado,Mecufi,Novembro,1.0
2021,Cabo Delgado,Mecufi,Dezembro,1.0
2021,Cabo Delgado,Meluco,Janeiro,0.0
2021,Cabo Delgado,Meluco,Fevereiro,0.0
2021,Cabo Delgado,Meluco,Março,0.0
2021,Cabo Delgado,Meluco,Abril,0.0
2021,Cabo Delgado,Meluco,Maio,0.0
2021,Cabo Delgado,Meluco,Junho,0.0
2021,Cabo Delgado,Meluco,Julho,0.0
2021,Cabo Delgado,Meluco,Agosto,0.0
2021,Cabo Delgado,Meluco,Setembro,0.0
2021,Cabo Delgado,Meluco,Outubro,0.0
2021,Cabo Delgado,Meluco,Novembro,0.0
2021,Cabo Delgado,Meluco,Dezembro,0.0
2021,Cabo Delgado,Mocimboa da Praia,Janeiro,2.0
2021,Cabo Delgado,Mocimboa da Praia,Fevereiro,2.0
2021,Cabo Delgado,Mocimboa da Praia,Março,2.0
2021,Cabo Delgado,Mocimboa da Praia,Abril,2.0
2021,Cabo Delgado,Mocimboa da Praia,Maio,2.0
2021,Cabo Delgado,Mocimboa da Praia,Junho,2.0
2021,Cabo Delgado,Mocimboa da Praia,Julho,2.0
2021,Cabo Delgado,Mocimboa da Praia,Agosto,2.0
2021,Cabo Delgado,Mecufi,Julho,1.0
2021,Cabo Delgado,Mocimboa da Praia,Setembro,2.0
2021,Cabo Delgado,Mecufi,Junho,1.0
2021,Cabo Delgado,Mecufi,Abril,1.0
2021,Cabo Delgado,Ibo,Março,0.0
2021,Cabo Delgado,Ibo,Abril,0.0
2021,Cabo Delgado,Ibo,Maio,0.0
2021,Cabo Delgado,Ibo,Junho,0.0
2021,Cabo Delgado,Ibo,Julho,0.0
2021,Cabo Delgado,Ibo,Agosto,0.0
2021,Cabo Delgado,Ibo,Setembro,0.0
2021,Cabo Delgado,Ibo,Outubro,0.0
2021,Cabo Delgado,Ibo,Novembro,0.0
2021,Cabo Delgado,Ibo,Dezembro,0.0
2021,Cabo Delgado,Macomia,Janeiro,0.0
2021,Cabo Delgado,Macomia,Fevereiro,0.0
2021,Cabo Delgado,Macomia,Março,0.0
2021,Cabo Delgado,Macomia,Abril,0.0
2021,Cabo Delgado,Macomia,Maio,0.0
2021,Cabo Delgado,Macomia,Junho,0.0
2021,Cabo Delgado,Macomia,Julho,0.0
2021,Cabo Delgado,Macomia,Agosto,0.0
2021,Cabo Delgado,Macomia,Setembro,0.0
2021,Cabo Delgado,Macomia,Outubro,0.0
2021,Cabo Delgado,Macomia,Novembro,0.0
2021,Cabo Delgado,Macomia,Dezembro,0.0
2021,Cabo Delgado,Mecufi,Janeiro,1.0
2021,Cabo Delgado,Mecufi,Fevereiro,1.0
2021,Cabo Delgado,Mecufi,Março,1.0
2021,Cabo Delgado,Mecufi,Maio,1.0
2021,Cabo Delgado,Ibo,Fevereiro,0.0
2021,Cabo Delgado,Mocimboa da Praia,Outubro,2.0
2021,Cabo Delgado,Mocimboa da Praia,Dezembro,2.0
2021,Cabo Delgado,Muidumbe,Junho,0.0
2021,Cabo Delgado,Muidumbe,Julho,0.0
2021,Cabo Delgado,Muidumbe,Agosto,0.0
2021,Cabo Delgado,Muidumbe,Setembro,0.0
2021,Cabo Delgado,Muidumbe,Outubro,0.0
2021,Cabo Delgado,Muidumbe,Novembro,0.0
2021,Cabo Delgado,Muidumbe,Dezembro,0.0
2021,Cabo Delgado,Namuno,Janeiro,2.0
2021,Cabo Delgado,Namuno,Fevereiro,2.0
2021,Cabo Delgado,Namuno,Março,2.0
2021,Cabo Delgado,Namuno,Abril,2.0
2021,Cabo Delgado,Namuno,Maio,2.0
2021,Cabo Delgado,Namuno,Junho,2.0
2021,Cabo Delgado,Namuno,Julho,2.0
2021,Cabo Delgado,Namuno,Agosto,2.0
2021,Cabo Delgado,Namuno,Setembro,2.0
2021,Cabo Delgado,Namuno,Outubro,2.0
2021,Cabo Delgado,Namuno,Novembro,2.0
2021,Cabo Delgado,Namuno,Dezembro,2.0
2021,Cabo Delgado,Nangade,Janeiro,2.0
2021,Cabo Delgado,Nangade,Fevereiro,0.0
2021,Cabo Delgado,Nangade,Março,0.0
2021,Cabo Delgado,Nangade,Abril,0.0
2021,Cabo Delgado,Nangade,Maio,0.0
2021,Cabo Delgado,Nangade,Junho,0.0
2021,Cabo Delgado,Muidumbe,Maio,0.0
2021,Cabo Delgado,Mocimboa da Praia,Novembro,2.0
2021,Cabo Delgado,Muidumbe,Abril,0.0
2021,Cabo Delgado,Muidumbe,Fevereiro,0.0
2021,Cabo Delgado,Montepuez,Janeiro,10.0
2021,Cabo Delgado,Montepuez,Fevereiro,10.0
2021,Cabo Delgado,Montepuez,Março,10.0
2021,Cabo Delgado,Montepuez,Abril,10.0
2021,Cabo Delgado,Montepuez,Maio,10.0
2021,Cabo Delgado,Montepuez,Junho,10.0
2021,Cabo Delgado,Montepuez,Julho,10.0
2021,Cabo Delgado,Montepuez,Agosto,10.0
2021,Cabo Delgado,Montepuez,Setembro,10.0
2021,Cabo Delgado,Montepuez,Outubro,10.0
2021,Cabo Delgado,Montepuez,Novembro,10.0
2021,Cabo Delgado,Montepuez,Dezembro,10.0
2021,Cabo Delgado,Mueda,Janeiro,6.0
2021,Cabo Delgado,Mueda,Fevereiro,6.0
2021,Cabo Delgado,Mueda,Março,6.0
2021,Cabo Delgado,Mueda,Abril,6.0
2021,Cabo Delgado,Mueda,Maio,7.0
2021,Cabo Delgado,Mueda,Junho,7.0
2021,Cabo Delgado,Mueda,Julho,7.0
2021,Cabo Delgado,Mueda,Agosto,7.0
2021,Cabo Delgado,Mueda,Setembro,7.0
2021,Cabo Delgado,Mueda,Outubro,7.0
2021,Cabo Delgado,Mueda,Novembro,7.0
2021,Cabo Delgado,Mueda,Dezembro,7.0
2021,Cabo Delgado,Muidumbe,Janeiro,0.0
2021,Cabo Delgado,Muidumbe,Março,0.0
2021,Cabo Delgado,Nangade,Julho,0.0
2021,Cabo Delgado,Ibo,Janeiro,0.0
2021,Cabo Delgado,Chiúre,Novembro,4.0
2021,Nampula,Rapale-Nampula,Dezembro,1.0
2021,Nampula,Ribaué,Janeiro,6.0
2021,Nampula,Rapale-Nampula,Agosto,1.0
2021,Nampula,Rapale-Nampula,Outubro,1.0
2021,Nampula,Ribaué,Fevereiro,6.0
2021,Nampula,Ribaué,Março,6.0
2021,Nampula,Ribaué,Abril,6.0
2021,Nampula,Ribaué,Maio,6.0
2021,Nampula,Ribaué,Junho,6.0
2021,Nampula,Ribaué,Julho,6.0
2021,Nampula,Ribaué,Agosto,6.0
2021,Nampula,Ribaué,Setembro,6.0
2021,Nampula,Ribaué,Outubro,6.0
2021,Nampula,Ribaué,Novembro,6.0
2021,Nampula,Ribaué,Dezembro,6.0
2021,Nampula,Liupo,Janeiro,0.0
2021,Nampula,Liupo,Fevereiro,0.0
2021,Nampula,Liupo,Março,0.0
2021,Nampula,Liupo,Abril,0.0
2021,Nampula,Liupo,Maio,0.0
2021,Nampula,Liupo,Junho,0.0
2021,Nampula,Liupo,Julho,0.0
2021,Nampula,Liupo,Agosto,0.0
2021,Nampula,Liupo,Setembro,0.0
2021,Nampula,Liupo,Outubro,0.0
2021,Nampula,Liupo,Novembro,0.0
2021,Nampula,Liupo,Dezembro,0.0
2021,Nampula,Larde,Janeiro,0.0
2021,Nampula,Rapale-Nampula,Novembro,1.0
2021,Nampula,Nacaroa,Julho,1.0
2021,Nampula,Nacaroa,Agosto,1.0
2021,Nampula,Nacaroa,Setembro,1.0
2021,Nampula,Nacaroa,Outubro,1.0
2021,Nampula,Nacaroa,Novembro,1.0
2021,Nampula,Nacaroa,Dezembro,1.0
2021,Nampula,Namapa-Erati,Janeiro,2.0
2021,Nampula,Namapa-Erati,Fevereiro,2.0
2021,Nampula,Namapa-Erati,Março,2.0
2021,Nampula,Namapa-Erati,Abril,2.0
2021,Nampula,Namapa-Erati,Maio,2.0
2021,Nampula,Namapa-Erati,Junho,2.0
2021,Nampula,Namapa-Erati,Julho,2.0
2021,Nampula,Namapa-Erati,Agosto,2.0
2021,Niassa,Mecula,Janeiro,2.0
2021,Nampula,Namapa-Erati,Setembro,2.0
2021,Nampula,Namapa-Erati,Novembro,2.0
2021,Nampula,Namapa-Erati,Dezembro,2.0
2021,Nampula,Rapale-Nampula,Janeiro,1.0
2021,Nampula,Rapale-Nampula,Fevereiro,1.0
2021,Nampula,Rapale-Nampula,Março,1.0
2021,Nampula,Rapale-Nampula,Abril,1.0
2021,Nampula,Rapale-Nampula,Maio,1.0
2021,Nampula,Rapale-Nampula,Junho,1.0
2021,Nampula,Rapale-Nampula,Julho,1.0
2021,Nampula,Rapale-Nampula,Setembro,1.0
2021,Cabo Delgado,Chiúre,Dezembro,4.0
2021,Nampula,Larde,Fevereiro,0.0
2021,Nampula,Larde,Abril,0.0
2021,Cabo Delgado,Ancuabe,Outubro,1.0
2021,Cabo Delgado,Ancuabe,Novembro,1.0
2021,Cabo Delgado,Balama,Fevereiro,5.0
2021,Cabo Delgado,Balama,Março,5.0
2021,Cabo Delgado,Balama,Abril,5.0
2021,Cabo Delgado,Balama,Maio,5.0
2021,Cabo Delgado,Balama,Junho,5.0
2021,Cabo Delgado,Balama,Julho,5.0
2021,Cabo Delgado,Balama,Agosto,5.0
2021,Cabo Delgado,Balama,Setembro,5.0
2021,Cabo Delgado,Balama,Outubro,5.0
2021,Cabo Delgado,Balama,Novembro,5.0
2021,Cabo Delgado,Balama,Dezembro,5.0
2021,Cabo Delgado,Chiúre,Janeiro,4.0
2021,Cabo Delgado,Chiúre,Fevereiro,4.0
2021,Cabo Delgado,Chiúre,Março,4.0
2021,Cabo Delgado,Chiúre,Abril,4.0
2021,Cabo Delgado,Chiúre,Maio,4.0
2021,Cabo Delgado,Chiúre,Junho,4.0
2021,Cabo Delgado,Chiúre,Julho,4.0
2021,Cabo Delgado,Chiúre,Agosto,4.0
2021,Cabo Delgado,Chiúre,Setembro,4.0
2021,Cabo Delgado,Chiúre,Outubro,4.0
2021,Cabo Delgado,Ancuabe,Setembro,1.0
2021,Nampula,Larde,Março,0.0
2021,Cabo Delgado,Ancuabe,Agosto,1.0
2021,Cabo Delgado,Ancuabe,Junho,1.0
2021,Cabo Delgado,Ancuabe,Dezembro,1.0
2021,Cabo Delgado,Balama,Janeiro,5.0
2021,Nampula,Larde,Maio,0.0
2021,Nampula,Larde,Junho,0.0
2021,Nampula,Larde,Julho,0.0
2021,Nampula,Larde,Agosto,0.0
2021,Nampula,Larde,Setembro,0.0
2021,Nampula,Larde,Outubro,0.0
2021,Nampula,Larde,Novembro,0.0
2021,Nampula,Larde,Dezembro,0.0
2021,Cabo Delgado,Cidade de Pemba,Janeiro,47.0
