Year,Month,Province,District,Subscribers
2025,Setembro,Gaza,Chibuto,197300.0
2025,Setembro,Gaza,Chicualacuala,19816.0
2025,Setembro,Gaza,Chigubo,11684.0
2025,Setembro,Gaza,Chonguene,126344.0
2025,Setembro,Gaza,Chókwè,205867.0
2025,Setembro,Gaza,Cidade de Xai-Xai,199696.0
2025,Setembro,Gaza,Guijá,57568.0
2025,Setembro,Gaza,Limpopo,92782.0
2025,Setembro,Gaza,Mabalane,19777.0
2025,Setembro,Gaza,Manjacaze,112849.0
2025,Setembro,Gaza,Mapai,24263.0
2025,Setembro,Gaza,Massangena,10753.0
2025,Setembro,Gaza,Massingir,16064.0
2025,Setembro,Inhambane,Cidade de Inhambane,141768.0
2025,Setembro,Inhambane,Cidade de Maxixe,171080.0
2025,Setembro,Inhambane,Funhaloro,22053.0
2025,Setembro,Inhambane,Govuro,44521.0
2025,Setembro,Inhambane,Homoine,68909.0
2025,Setembro,Inhambane,Inharrime,105068.0
2025,Setembro,Inhambane,Inhassoro,61964.0
2025,Setembro,Inhambane,Jangamo,73608.0
2025,Setembro,Inhambane,Mabote,30362.0
2025,Setembro,Inhambane,Massinga,186238.0
2025,Setembro,Inhambane,Morrumbene,74231.0
2025,Setembro,Inhambane,Panda,26468.0
2025,Setembro,Inhambane,Vilankulo,134972.0
2025,Setembro,Inhambane,Zavala (Quissico),103305.0
2025,Setembro,Manica,Bárue,180038.0
2025,Setembro,Manica,Cidade de Chimoio,700333.0
2025,Setembro,Manica,Gondola,198243.0
2025,Setembro,Manica,Guro,63306.0
2025,Setembro,Manica,Macate,35756.0
2025,Setembro,Manica,Machaze,46982.0
2025,Setembro,Manica,Macossa,25720.0
2025,Setembro,Manica,Manica,226997.0
2025,Setembro,Manica,Mossurize,52082.0
2025,Setembro,Manica,Sussundenga,101873.0
2025,Setembro,Manica,Tambara,27134.0
2025,Setembro,Manica,Vanduzi,109032.0
2025,Setembro,Nampula,Ancuabe,124052.0
2025,Setembro,Nampula,Angoche,389775.0
2025,Setembro,Nampula,Balama,97855.0
2025,Setembro,Nampula,Cabo-Delgado,1618814.0
2025,Setembro,Nampula,Chiúre,170873.0
2025,Setembro,Nampula,Cidade de Nacala-Porto,521384.0
2025,Setembro,Nampula,Cidade de Nampula,1560199.0
2025,Setembro,Nampula,Cidade de Pemba,344823.0
2025,Setembro,Nampula,Ibo,11269.0
2025,Setembro,Nampula,Ilha de Moçambique,75323.0
2025,Setembro,Nampula,Lalaua,36841.0
2025,Setembro,Nampula,Larde,11492.0
2025,Setembro,Nampula,Liupo,12182.0
2025,Setembro,Nampula,Macomia,49329.0
2025,Setembro,Nampula,Malema,113027.0
2025,Setembro,Nampula,Meconta (Namialo),474091.0
2025,Setembro,Nampula,Mecuburi,82110.0
2025,Setembro,Nampula,Mecufi,22527.0
2025,Setembro,Nampula,Meluco,15273.0
2025,Setembro,Nampula,Memba,140668.0
2025,Setembro,Nampula,Mocimboa da Praia,87471.0
2025,Setembro,Nampula,Mogincual,91585.0
2025,Setembro,Nampula,Mogovolas,152050.0
2025,Setembro,Nampula,Moma,218275.0
2025,Setembro,Nampula,Monapo,172127.0
2025,Setembro,Nampula,Montepuez,219012.0
2025,Setembro,Nampula,Mossuril,66306.0
2025,Setembro,Nampula,Muecate,66533.0
2025,Setembro,Nampula,Mueda,142619.0
2025,Setembro,Nampula,Muidumbe,27934.0
2025,Setembro,Nampula,Murrupula,95547.0
2025,Setembro,Nampula,Nacala-Velha,52746.0
2025,Setembro,Nampula,Nacaroa,66688.0
2025,Setembro,Nampula,Namapa-Erati,124415.0
2025,Setembro,Nampula,Namuno,90278.0
2025,Setembro,Nampula,Nangade,42711.0
2025,Setembro,Nampula,Palma,64231.0
2025,Setembro,Nampula,Pemba-Metuge,91478.0
2025,Setembro,Nampula,Quissanga,17079.0
2025,Setembro,Nampula,Rapale-Nampula,148103.0
2025,Setembro,Nampula,Ribaué,131283.0
2025,Setembro,Niassa,Chimbunhila,51250.0
2025,Setembro,Niassa,Cidade de Lichinga,376174.0
2025,Setembro,Niassa,Cuamba,233858.0
2025,Setembro,Niassa,Lago,76619.0
2025,Setembro,Niassa,Mandimba,125700.0
2025,Setembro,Niassa,Manjune,31670.0
2025,Setembro,Niassa,Marrupa,45991.0
2025,Setembro,Niassa,Mavago,17632.0
2025,Setembro,Niassa,Maúa,50624.0
2025,Setembro,Niassa,Mecanhelas,103327.0
2025,Setembro,Niassa,Mecula,9756.0
2025,Setembro,Niassa,Metarica,33447.0
2025,Setembro,Niassa,Muembe,33683.0
2025,Setembro,Niassa,Nipepe,25246.0
2025,Setembro,Niassa,N´gauma,36156.0
2025,Setembro,Niassa,Sanga,69796.0
2025,Setembro,Província de Maputo,Boane,399967.0
2025,Setembro,Província de Maputo,Cidade da Matola,1623498.0
2025,Setembro,Província de Maputo,Cidade de Maputo,2276613.0
2025,Setembro,Província de Maputo,Magude,52705.0
2025,Setembro,Província de Maputo,Manhiça,225518.0
2025,Setembro,Província de Maputo,Marracuene,314789.0
2025,Setembro,Província de Maputo,Matutuíne,52717.0
2025,Setembro,Província de Maputo,Moamba,141331.0
2025,Setembro,Província de Maputo,Namaacha,40581.0
2025,Setembro,Sofala,Buzi,91759.0
2025,Setembro,Sofala,Caia,170342.0
2025,Setembro,Sofala,Chemba,41390.0
2025,Setembro,Sofala,Cheringoma,40789.0
2025,Setembro,Sofala,Chibabava,61069.0
2025,Setembro,Sofala,Cidade da Beira,1003108.0
2025,Setembro,Sofala,Dondo,209774.0
2025,Setembro,Sofala,Gorongoza,123572.0
2025,Setembro,Sofala,Machanga,23465.0
2025,Setembro,Sofala,Maringue,69336.0
2025,Setembro,Sofala,Marromeu,99834.0
2025,Setembro,Sofala,Muanza,21778.0
2025,Setembro,Sofala,Nhamatanda,160983.0
2025,Setembro,Tete,Angónia,241248.0
2025,Setembro,Tete,Cahora-Bassa,127640.0
2025,Setembro,Tete,Changara,109878.0
2025,Setembro,Tete,Chifunde,36285.0
2025,Setembro,Tete,Chiuta,42106.0
2025,Setembro,Tete,Cidade de Tete,551421.0
2025,Setembro,Tete,Doa,32324.0
2025,Setembro,Tete,Macanga,91277.0
2025,Setembro,Tete,Marara,46053.0
2025,Setembro,Tete,Maravia,12099.0
2025,Setembro,Tete,Moatize,204959.0
2025,Setembro,Tete,Mutarara,57377.0
2025,Setembro,Tete,Mágoe,37723.0
2025,Setembro,Tete,Tsangano,89716.0
2025,Setembro,Tete,Zumbo,12520.0
2025,Setembro,Zambézia,Alto Molócuè,230645.0
2025,Setembro,Zambézia,Chinde,31200.0
2025,Setembro,Zambézia,Cidade de Quelimane,490114.0
2025,Setembro,Zambézia,Derre,16718.0
2025,Setembro,Zambézia,Gilé,113686.0
2025,Setembro,Zambézia,Gurúè,258866.0
2025,Setembro,Zambézia,Ile,102982.0
2025,Setembro,Zambézia,Inhassunge,39045.0
2025,Setembro,Zambézia,Luabo,14153.0
2025,Setembro,Zambézia,Lugela,95800.0
2025,Setembro,Zambézia,Maganja da Costa,115394.0
2025,Setembro,Zambézia,Milange,283562.0
2025,Setembro,Zambézia,Mocuba,327674.0
2025,Setembro,Zambézia,Mocubela,21706.0
2025,Setembro,Zambézia,Molumbo,114148.0
2025,Setembro,Zambézia,Mopeia,90362.0
2025,Setembro,Zambézia,Morrumbala,149705.0
2025,Setembro,Zambézia,Mulevala,76226.0
2025,Setembro,Zambézia,Namacurra,97537.0
2025,Setembro,Zambézia,Namarroi,74116.0
2025,Setembro,Zambézia,Nicoadala,144185.0
2025,Setembro,Zambézia,Pebane,114613.0
