Year,Province,District,Month,POSs_Number
2021,Cabo Delgado,Ibo,Junho,9.0
2021,Cabo Delgado,Mocimboa da Praia,Dezembro,45.0
2021,Cabo Delgado,Montepuez,Fevereiro,120.0
2021,Cabo Delgado,Montepuez,Janeiro,119.0
2021,Cabo Delgado,Mecufi,Outubro,6.0
2021,Cabo Delgado,Mecufi,Julho,6.0
2021,Cabo Delgado,Mocimboa da Praia,Novembro,46.0
2021,Cabo Delgado,Mocimboa da Praia,Outubro,49.0
2021,Cabo Delgado,Mocimboa da Praia,Setembro,57.0
2021,Cabo Delgado,Mocimboa da Praia,Agosto,57.0
2021,Cabo Delgado,Mocimboa da Praia,Julho,58.0
2021,Cabo Delgado,Mocimboa da Praia,Junho,58.0
2021,Cabo Delgado,Mocimboa da Praia,Maio,56.0
2021,Cabo Delgado,Mocimboa da Praia,Abril,55.0
2021,Cabo Delgado,Mocimboa da Praia,Março,56.0
2021,Cabo Delgado,Mocimboa da Praia,Fevereiro,60.0
2021,Cabo Delgado,Mocimboa da Praia,Janeiro,66.0
2021,Cabo Delgado,Meluco,Novembro,6.0
2021,Cabo Delgado,Meluco,Outubro,6.0
2021,Cabo Delgado,Meluco,Setembro,7.0
2021,Cabo Delgado,Meluco,Agosto,5.0
2021,Cabo Delgado,Meluco,Julho,5.0
2021,Cabo Delgado,Meluco,Junho,4.0
2021,Cabo Delgado,Meluco,Maio,3.0
2021,Cabo Delgado,Meluco,Abril,3.0
2021,Cabo Delgado,Meluco,Março,4.0
2021,Cabo Delgado,Meluco,Fevereiro,3.0
2021,Cabo Delgado,Meluco,Janeiro,3.0
2021,Cabo Delgado,Mecufi,Dezembro,6.0
2021,Cabo Delgado,Mecufi,Novembro,5.0
2021,Cabo Delgado,Mecufi,Setembro,6.0
2021,Nampula,Nacaroa,Agosto,11.0
2021,Manica,Bárue,Agosto,34.0
2021,Tete,Doa,Setembro,0.0
2021,Sofala,Buzi,Maio,32.0
2021,Inhambane,Funhaloro,Dezembro,37.0
2021,Inhambane,Funhaloro,Novembro,37.0
2021,Inhambane,Funhaloro,Outubro,34.0
2021,Inhambane,Funhaloro,Setembro,35.0
2021,Inhambane,Funhaloro,Agosto,35.0
2021,Inhambane,Funhaloro,Julho,35.0
2021,Inhambane,Funhaloro,Junho,36.0
2021,Inhambane,Funhaloro,Maio,34.0
2021,Inhambane,Funhaloro,Abril,36.0
2021,Inhambane,Govuro,Março,22.0
2021,Inhambane,Govuro,Maio,20.0
2021,Inhambane,Funhaloro,Março,38.0
2021,Inhambane,Cidade de Maxixe,Dezembro,350.0
2021,Inhambane,Cidade de Maxixe,Novembro,348.0
2021,Inhambane,Cidade de Maxixe,Outubro,342.0
2021,Inhambane,Cidade de Maxixe,Setembro,338.0
2021,Inhambane,Cidade de Maxixe,Agosto,335.0
2021,Inhambane,Cidade de Maxixe,Julho,334.0
2021,Inhambane,Cidade de Maxixe,Junho,334.0
2021,Inhambane,Cidade de Maxixe,Maio,331.0
2021,Inhambane,Cidade de Maxixe,Abril,335.0
2021,Inhambane,Cidade de Maxixe,Março,331.0
2021,Inhambane,Funhaloro,Fevereiro,43.0
2021,Inhambane,Funhaloro,Janeiro,43.0
2021,Inhambane,Cidade de Inhambane,Novembro,427.0
2021,Inhambane,Govuro,Junho,22.0
2021,Inhambane,Inharrime,Junho,53.0
2021,Inhambane,Inharrime,Maio,46.0
2021,Inhambane,Inharrime,Abril,46.0
2021,Inhambane,Inharrime,Março,47.0
2021,Inhambane,Inharrime,Fevereiro,52.0
2021,Inhambane,Inharrime,Janeiro,53.0
2021,Inhambane,Homoine,Dezembro,22.0
2021,Inhambane,Homoine,Novembro,23.0
2021,Inhambane,Homoine,Outubro,24.0
2021,Inhambane,Homoine,Setembro,24.0
2021,Inhambane,Homoine,Agosto,23.0
2021,Inhambane,Homoine,Julho,24.0
2021,Inhambane,Homoine,Junho,23.0
2021,Inhambane,Homoine,Maio,22.0
2021,Inhambane,Homoine,Abril,23.0
2021,Inhambane,Homoine,Março,23.0
2021,Inhambane,Homoine,Fevereiro,24.0
2021,Inhambane,Homoine,Janeiro,24.0
2021,Inhambane,Govuro,Dezembro,26.0
2021,Inhambane,Govuro,Novembro,25.0
2021,Inhambane,Govuro,Outubro,26.0
2021,Inhambane,Govuro,Setembro,25.0
2021,Inhambane,Govuro,Agosto,24.0
2021,Inhambane,Govuro,Julho,22.0
2021,Inhambane,Cidade de Maxixe,Fevereiro,341.0
2021,Inhambane,Cidade de Maxixe,Janeiro,347.0
2021,Inhambane,Govuro,Abril,21.0
2021,Inhambane,Cidade de Inhambane,Dezembro,438.0
2021,Gaza,Mapai,Maio,0.0
2021,Inhambane,Inharrime,Outubro,54.0
2021,Gaza,Mapai,Julho,0.0
2021,Gaza,Mapai,Março,0.0
2021,Gaza,Mapai,Fevereiro,0.0
2021,Gaza,Mapai,Janeiro,0.0
2021,Gaza,Chonguene,Dezembro,0.0
2021,Gaza,Chonguene,Novembro,0.0
2021,Gaza,Chonguene,Outubro,0.0
2021,Gaza,Chonguene,Setembro,0.0
2021,Gaza,Chonguene,Agosto,0.0
2021,Gaza,Chonguene,Julho,0.0
2021,Gaza,Chonguene,Junho,0.0
2021,Gaza,Chonguene,Maio,0.0
2021,Gaza,Chonguene,Abril,0.0
2021,Gaza,Chonguene,Março,0.0
2021,Gaza,Chonguene,Fevereiro,0.0
2021,Gaza,Chonguene,Janeiro,0.0
2021,Gaza,Massingir,Dezembro,18.0
2021,Gaza,Massingir,Novembro,19.0
2021,Gaza,Massingir,Outubro,19.0
2021,Gaza,Massingir,Setembro,19.0
2021,Gaza,Massingir,Agosto,20.0
2021,Gaza,Massingir,Julho,21.0
2021,Gaza,Massingir,Junho,20.0
2021,Gaza,Massingir,Maio,20.0
2021,Gaza,Mapai,Junho,0.0
2021,Gaza,Mapai,Abril,0.0
2021,Inhambane,Inharrime,Julho,54.0
2021,Gaza,Mapai,Setembro,0.0
2021,Inhambane,Inharrime,Setembro,55.0
2021,Inhambane,Cidade de Inhambane,Outubro,422.0
2021,Inhambane,Cidade de Inhambane,Agosto,414.0
2021,Inhambane,Cidade de Inhambane,Julho,416.0
2021,Inhambane,Cidade de Inhambane,Junho,421.0
2021,Inhambane,Cidade de Inhambane,Maio,421.0
2021,Inhambane,Cidade de Inhambane,Abril,422.0
2021,Inhambane,Cidade de Inhambane,Março,430.0
2021,Inhambane,Cidade de Inhambane,Fevereiro,464.0
2021,Inhambane,Cidade de Inhambane,Janeiro,460.0
2021,Gaza,Limpopo,Dezembro,0.0
2021,Gaza,Limpopo,Novembro,0.0
2021,Gaza,Limpopo,Outubro,0.0
2021,Gaza,Limpopo,Setembro,0.0
2021,Gaza,Limpopo,Agosto,0.0
2021,Gaza,Limpopo,Julho,0.0
2021,Gaza,Limpopo,Junho,0.0
2021,Gaza,Limpopo,Maio,0.0
2021,Gaza,Limpopo,Abril,0.0
2021,Gaza,Limpopo,Março,0.0
2021,Gaza,Limpopo,Fevereiro,0.0
2021,Gaza,Limpopo,Janeiro,0.0
2021,Gaza,Mapai,Dezembro,0.0
2021,Gaza,Mapai,Novembro,0.0
2021,Gaza,Mapai,Outubro,0.0
2021,Gaza,Mapai,Agosto,0.0
2021,Inhambane,Cidade de Inhambane,Setembro,418.0
2021,Gaza,Massingir,Janeiro,32.0
2021,Inhambane,Inharrime,Novembro,55.0
2021,Inhambane,Vilankulo,Setembro,262.0
2021,Inhambane,Vilankulo,Agosto,257.0
2021,Inhambane,Vilankulo,Julho,257.0
2021,Inhambane,Vilankulo,Junho,256.0
2021,Inhambane,Vilankulo,Maio,253.0
2021,Inhambane,Vilankulo,Abril,253.0
2021,Inhambane,Vilankulo,Março,255.0
2021,Inhambane,Vilankulo,Fevereiro,274.0
2021,Inhambane,Vilankulo,Janeiro,275.0
2021,Inhambane,Panda,Dezembro,10.0
2021,Inhambane,Panda,Novembro,9.0
2021,Inhambane,Panda,Outubro,10.0
2021,Inhambane,Panda,Setembro,11.0
2021,Inhambane,Panda,Agosto,10.0
2021,Inhambane,Panda,Julho,10.0
2021,Inhambane,Panda,Junho,11.0
2021,Inhambane,Panda,Maio,12.0
2021,Inhambane,Panda,Abril,14.0
2021,Inhambane,Panda,Março,15.0
2021,Inhambane,Panda,Fevereiro,15.0
2021,Inhambane,Panda,Janeiro,15.0
2021,Inhambane,Morrumbene,Dezembro,57.0
2021,Inhambane,Morrumbene,Novembro,55.0
2021,Inhambane,Morrumbene,Outubro,56.0
2021,Inhambane,Vilankulo,Novembro,263.0
2021,Inhambane,Morrumbene,Setembro,55.0
2021,Inhambane,Vilankulo,Dezembro,271.0
2021,Inhambane,Morrumbene,Agosto,55.0
2021,Inhambane,Morrumbene,Junho,55.0
2021,Sofala,Buzi,Fevereiro,38.0
2021,Sofala,Buzi,Janeiro,39.0
2021,Sofala,Cidade da Beira,Dezembro,2355.0
2021,Sofala,Cidade da Beira,Novembro,2356.0
2021,Sofala,Cidade da Beira,Outubro,2338.0
2021,Sofala,Cidade da Beira,Setembro,2353.0
2021,Sofala,Cidade da Beira,Agosto,2366.0
2021,Sofala,Cidade da Beira,Julho,2378.0
2021,Sofala,Cidade da Beira,Junho,2388.0
2021,Sofala,Cidade da Beira,Maio,2360.0
2021,Sofala,Cidade da Beira,Abril,2371.0
2021,Sofala,Cidade da Beira,Março,2425.0
2021,Sofala,Cidade da Beira,Fevereiro,2525.0
2021,Sofala,Cidade da Beira,Janeiro,2536.0
2021,Inhambane,Zavala (Quissico),Dezembro,51.0
2021,Inhambane,Zavala (Quissico),Novembro,52.0
2021,Inhambane,Zavala (Quissico),Outubro,52.0
2021,Inhambane,Zavala (Quissico),Setembro,54.0
2021,Inhambane,Zavala (Quissico),Agosto,48.0
2021,Inhambane,Zavala (Quissico),Julho,44.0
2021,Inhambane,Zavala (Quissico),Junho,45.0
2021,Inhambane,Zavala (Quissico),Maio,43.0
2021,Inhambane,Zavala (Quissico),Abril,42.0
2021,Inhambane,Zavala (Quissico),Março,44.0
2021,Inhambane,Zavala (Quissico),Janeiro,48.0
2021,Gaza,Massingir,Abril,21.0
2021,Inhambane,Zavala (Quissico),Fevereiro,46.0
2021,Gaza,Massingir,Fevereiro,33.0
2021,Inhambane,Jangamo,Dezembro,37.0
2021,Inhambane,Morrumbene,Maio,54.0
2021,Inhambane,Jangamo,Outubro,43.0
2021,Inhambane,Jangamo,Setembro,42.0
2021,Inhambane,Jangamo,Agosto,45.0
2021,Inhambane,Jangamo,Julho,47.0
2021,Inhambane,Jangamo,Junho,48.0
2021,Inhambane,Jangamo,Maio,46.0
2021,Inhambane,Jangamo,Abril,44.0
2021,Inhambane,Jangamo,Março,46.0
2021,Inhambane,Jangamo,Fevereiro,50.0
2021,Inhambane,Jangamo,Janeiro,52.0
2021,Inhambane,Inhassoro,Dezembro,82.0
2021,Inhambane,Inhassoro,Novembro,85.0
2021,Inhambane,Inhassoro,Outubro,88.0
2021,Inhambane,Inhassoro,Setembro,88.0
2021,Inhambane,Inhassoro,Agosto,85.0
2021,Inhambane,Inhassoro,Julho,85.0
2021,Inhambane,Inhassoro,Junho,87.0
2021,Inhambane,Inhassoro,Maio,84.0
2021,Inhambane,Inhassoro,Abril,75.0
2021,Inhambane,Inhassoro,Março,81.0
2021,Inhambane,Inhassoro,Fevereiro,82.0
2021,Inhambane,Inhassoro,Janeiro,83.0
2021,Inhambane,Inharrime,Dezembro,51.0
2021,Inhambane,Mabote,Janeiro,37.0
2021,Inhambane,Morrumbene,Julho,55.0
2021,Inhambane,Mabote,Fevereiro,37.0
2021,Inhambane,Vilankulo,Outubro,259.0
2021,Inhambane,Jangamo,Novembro,38.0
2021,Inhambane,Morrumbene,Abril,56.0
2021,Inhambane,Morrumbene,Março,58.0
2021,Inhambane,Morrumbene,Fevereiro,62.0
2021,Inhambane,Morrumbene,Janeiro,62.0
2021,Inhambane,Massinga,Dezembro,127.0
2021,Inhambane,Massinga,Novembro,128.0
2021,Inhambane,Massinga,Outubro,128.0
2021,Inhambane,Massinga,Setembro,129.0
2021,Inhambane,Massinga,Agosto,127.0
2021,Inhambane,Massinga,Julho,122.0
2021,Inhambane,Massinga,Junho,123.0
2021,Inhambane,Massinga,Maio,118.0
2021,Inhambane,Massinga,Abril,116.0
2021,Inhambane,Massinga,Março,124.0
2021,Inhambane,Massinga,Fevereiro,133.0
2021,Inhambane,Massinga,Janeiro,133.0
2021,Inhambane,Mabote,Dezembro,34.0
2021,Inhambane,Mabote,Novembro,33.0
2021,Inhambane,Mabote,Outubro,35.0
2021,Inhambane,Mabote,Setembro,35.0
2021,Inhambane,Mabote,Agosto,32.0
2021,Inhambane,Mabote,Julho,32.0
2021,Inhambane,Mabote,Junho,32.0
2021,Inhambane,Mabote,Maio,34.0
2021,Inhambane,Mabote,Março,35.0
2021,Gaza,Massingir,Março,22.0
2021,Inhambane,Mabote,Abril,33.0
2021,Inhambane,Govuro,Janeiro,24.0
2021,Província de Maputo,Matutuíne,Novembro,319.0
2021,Gaza,Mabalane,Novembro,10.0
2021,Sofala,Buzi,Abril,30.0
2021,Província de Maputo,Matutuíne,Agosto,275.0
2021,Província de Maputo,Matutuíne,Julho,274.0
2021,Província de Maputo,Matutuíne,Junho,286.0
2021,Província de Maputo,Matutuíne,Maio,328.0
2021,Província de Maputo,Matutuíne,Abril,327.0
2021,Província de Maputo,Matutuíne,Março,336.0
2021,Província de Maputo,Matutuíne,Fevereiro,350.0
2021,Província de Maputo,Matutuíne,Janeiro,365.0
2021,Província de Maputo,Marracuene,Dezembro,639.0
2021,Província de Maputo,Marracuene,Novembro,633.0
2021,Província de Maputo,Marracuene,Outubro,626.0
2021,Província de Maputo,Marracuene,Setembro,610.0
2021,Província de Maputo,Marracuene,Agosto,619.0
2021,Província de Maputo,Marracuene,Julho,612.0
2021,Província de Maputo,Marracuene,Junho,607.0
2021,Província de Maputo,Marracuene,Maio,591.0
2021,Província de Maputo,Marracuene,Abril,584.0
2021,Província de Maputo,Marracuene,Março,581.0
2021,Província de Maputo,Marracuene,Fevereiro,583.0
2021,Província de Maputo,Marracuene,Janeiro,568.0
2021,Província de Maputo,Manhiça,Dezembro,182.0
2021,Província de Maputo,Manhiça,Novembro,180.0
2021,Província de Maputo,Matutuíne,Dezembro,327.0
2021,Província de Maputo,Manhiça,Outubro,178.0
2021,Província de Maputo,Namaacha,Janeiro,107.0
2021,Província de Maputo,Manhiça,Julho,177.0
2021,Província de Maputo,Boane,Janeiro,821.0
2021,Gaza,Cidade de Xai-Xai,Março,633.0
2021,Gaza,Cidade de Xai-Xai,Janeiro,676.0
2021,Província de Maputo,Moamba,Dezembro,115.0
2021,Província de Maputo,Moamba,Novembro,116.0
2021,Província de Maputo,Moamba,Outubro,123.0
2021,Província de Maputo,Moamba,Setembro,118.0
2021,Província de Maputo,Moamba,Agosto,116.0
2021,Província de Maputo,Moamba,Julho,115.0
2021,Província de Maputo,Moamba,Junho,118.0
2021,Província de Maputo,Moamba,Maio,115.0
2021,Província de Maputo,Moamba,Abril,116.0
2021,Província de Maputo,Moamba,Março,116.0
2021,Província de Maputo,Moamba,Fevereiro,121.0
2021,Província de Maputo,Moamba,Janeiro,124.0
2021,Província de Maputo,Namaacha,Dezembro,119.0
2021,Província de Maputo,Namaacha,Novembro,118.0
2021,Província de Maputo,Namaacha,Outubro,122.0
2021,Província de Maputo,Namaacha,Setembro,121.0
2021,Província de Maputo,Namaacha,Agosto,114.0
2021,Província de Maputo,Namaacha,Julho,116.0
2021,Província de Maputo,Namaacha,Junho,116.0
2021,Província de Maputo,Namaacha,Maio,116.0
2021,Província de Maputo,Namaacha,Abril,108.0
2021,Província de Maputo,Namaacha,Fevereiro,107.0
2021,Gaza,Cidade de Xai-Xai,Maio,579.0
2021,Província de Maputo,Manhiça,Setembro,181.0
2021,Província de Maputo,Namaacha,Março,110.0
2021,Gaza,Cidade de Xai-Xai,Abril,587.0
2021,Gaza,Cidade de Xai-Xai,Fevereiro,680.0
2021,Província de Maputo,Boane,Maio,796.0
2021,Província de Maputo,Manhiça,Agosto,178.0
2021,Província de Maputo,Cidade da Matola,Outubro,3686.0
2021,Província de Maputo,Cidade da Matola,Setembro,3669.0
2021,Província de Maputo,Cidade da Matola,Agosto,3653.0
2021,Província de Maputo,Cidade da Matola,Julho,3662.0
2021,Província de Maputo,Cidade da Matola,Junho,3667.0
2021,Província de Maputo,Cidade da Matola,Maio,3625.0
2021,Província de Maputo,Cidade da Matola,Abril,3549.0
2021,Província de Maputo,Cidade da Matola,Março,3580.0
2021,Província de Maputo,Cidade da Matola,Fevereiro,3609.0
2021,Província de Maputo,Cidade da Matola,Janeiro,3602.0
2021,Província de Maputo,Cidade de Maputo,Dezembro,15339.0
2021,Província de Maputo,Cidade da Matola,Novembro,3716.0
2021,Província de Maputo,Cidade de Maputo,Outubro,15091.0
2021,Província de Maputo,Cidade de Maputo,Agosto,14900.0
2021,Província de Maputo,Cidade de Maputo,Julho,14909.0
2021,Província de Maputo,Cidade de Maputo,Junho,14835.0
2021,Província de Maputo,Cidade de Maputo,Maio,14627.0
2021,Província de Maputo,Cidade de Maputo,Abril,14347.0
2021,Província de Maputo,Cidade de Maputo,Março,14629.0
2021,Província de Maputo,Cidade de Maputo,Fevereiro,14920.0
2021,Zambézia,Cidade de Quelimane,Dezembro,621.0
2021,Província de Maputo,Boane,Fevereiro,813.0
2021,Província de Maputo,Cidade de Maputo,Setembro,15042.0
2021,Zambézia,Cidade de Quelimane,Novembro,624.0
2021,Província de Maputo,Cidade de Maputo,Novembro,15147.0
2021,Província de Maputo,Cidade da Matola,Dezembro,3758.0
2021,Província de Maputo,Boane,Março,807.0
2021,Província de Maputo,Manhiça,Junho,177.0
2021,Província de Maputo,Manhiça,Maio,171.0
2021,Província de Maputo,Manhiça,Abril,169.0
2021,Província de Maputo,Manhiça,Março,176.0
2021,Província de Maputo,Manhiça,Fevereiro,172.0
2021,Província de Maputo,Manhiça,Janeiro,173.0
2021,Província de Maputo,Magude,Dezembro,71.0
2021,Província de Maputo,Magude,Novembro,72.0
2021,Província de Maputo,Magude,Outubro,71.0
2021,Província de Maputo,Magude,Setembro,71.0
2021,Província de Maputo,Magude,Agosto,76.0
2021,Província de Maputo,Magude,Julho,76.0
2021,Província de Maputo,Magude,Junho,75.0
2021,Província de Maputo,Magude,Maio,73.0
2021,Província de Maputo,Magude,Abril,70.0
2021,Província de Maputo,Magude,Março,78.0
2021,Província de Maputo,Magude,Fevereiro,73.0
2021,Província de Maputo,Magude,Janeiro,75.0
2021,Província de Maputo,Boane,Dezembro,876.0
2021,Província de Maputo,Boane,Novembro,858.0
2021,Província de Maputo,Boane,Outubro,844.0
2021,Província de Maputo,Boane,Setembro,831.0
2021,Província de Maputo,Boane,Agosto,814.0
2021,Província de Maputo,Boane,Julho,816.0
2021,Província de Maputo,Boane,Junho,810.0
2021,Província de Maputo,Matutuíne,Setembro,276.0
2021,Província de Maputo,Boane,Abril,791.0
2021,Sofala,Buzi,Março,32.0
2021,Gaza,Cidade de Xai-Xai,Junho,612.0
2021,Gaza,Mabalane,Julho,12.0
2021,Gaza,Mabalane,Junho,12.0
2021,Gaza,Mabalane,Maio,13.0
2021,Gaza,Mabalane,Abril,13.0
2021,Gaza,Mabalane,Março,14.0
2021,Gaza,Mabalane,Fevereiro,16.0
2021,Gaza,Mabalane,Janeiro,17.0
2021,Gaza,Guijá,Dezembro,20.0
2021,Gaza,Guijá,Novembro,18.0
2021,Gaza,Guijá,Outubro,17.0
2021,Gaza,Guijá,Setembro,18.0
2021,Gaza,Guijá,Agosto,13.0
2021,Gaza,Guijá,Julho,13.0
2021,Gaza,Guijá,Junho,13.0
2021,Gaza,Guijá,Maio,12.0
2021,Gaza,Guijá,Abril,13.0
2021,Gaza,Guijá,Março,19.0
2021,Gaza,Guijá,Fevereiro,21.0
2021,Gaza,Guijá,Janeiro,21.0
2021,Gaza,Chókwè,Dezembro,148.0
2021,Gaza,Chókwè,Novembro,151.0
2021,Gaza,Chókwè,Outubro,152.0
2021,Gaza,Chókwè,Setembro,150.0
2021,Gaza,Chókwè,Agosto,152.0
2021,Gaza,Chókwè,Julho,152.0
2021,Gaza,Mabalane,Agosto,12.0
2021,Gaza,Chókwè,Junho,150.0
2021,Gaza,Chókwè,Maio,149.0
2021,Gaza,Chókwè,Março,164.0
2021,Gaza,Massangena,Dezembro,10.0
2021,Gaza,Massangena,Novembro,11.0
2021,Gaza,Massangena,Outubro,11.0
2021,Gaza,Massangena,Setembro,11.0
2021,Gaza,Massangena,Agosto,7.0
2021,Gaza,Massangena,Julho,7.0
2021,Gaza,Massangena,Junho,8.0
2021,Gaza,Massangena,Maio,8.0
2021,Gaza,Massangena,Abril,8.0
2021,Gaza,Massangena,Março,9.0
2021,Gaza,Massangena,Fevereiro,11.0
2021,Gaza,Massangena,Janeiro,13.0
2021,Gaza,Manjacaze,Dezembro,82.0
2021,Gaza,Manjacaze,Novembro,82.0
2021,Gaza,Manjacaze,Outubro,84.0
2021,Gaza,Manjacaze,Setembro,81.0
2021,Gaza,Manjacaze,Agosto,82.0
2021,Gaza,Manjacaze,Julho,81.0
2021,Gaza,Manjacaze,Junho,81.0
2021,Gaza,Manjacaze,Maio,81.0
2021,Gaza,Manjacaze,Abril,81.0
2021,Gaza,Manjacaze,Março,90.0
2021,Gaza,Manjacaze,Fevereiro,90.0
2021,Gaza,Manjacaze,Janeiro,89.0
2021,Gaza,Mabalane,Dezembro,10.0
2021,Gaza,Mabalane,Outubro,10.0
2021,Gaza,Mabalane,Setembro,10.0
2021,Gaza,Cidade de Xai-Xai,Julho,615.0
2021,Gaza,Chibuto,Setembro,94.0
2021,Gaza,Chókwè,Fevereiro,191.0
2021,Gaza,Chibuto,Julho,127.0
2021,Gaza,Chibuto,Junho,126.0
2021,Gaza,Chibuto,Maio,121.0
2021,Gaza,Chibuto,Abril,122.0
2021,Gaza,Chibuto,Março,131.0
2021,Gaza,Chibuto,Fevereiro,138.0
2021,Gaza,Chibuto,Janeiro,146.0
2021,Gaza,Bilene-Macia,Dezembro,220.0
2021,Gaza,Bilene-Macia,Novembro,225.0
2021,Gaza,Bilene-Macia,Outubro,221.0
2021,Gaza,Bilene-Macia,Setembro,219.0
2021,Gaza,Bilene-Macia,Agosto,220.0
2021,Gaza,Bilene-Macia,Julho,218.0
2021,Gaza,Bilene-Macia,Junho,221.0
2021,Gaza,Bilene-Macia,Maio,227.0
2021,Gaza,Bilene-Macia,Abril,226.0
2021,Gaza,Bilene-Macia,Março,237.0
2021,Gaza,Bilene-Macia,Fevereiro,261.0
2021,Gaza,Bilene-Macia,Janeiro,262.0
2021,Gaza,Cidade de Xai-Xai,Dezembro,591.0
2021,Gaza,Cidade de Xai-Xai,Novembro,594.0
2021,Gaza,Cidade de Xai-Xai,Outubro,594.0
2021,Gaza,Cidade de Xai-Xai,Setembro,586.0
2021,Gaza,Chibuto,Outubro,93.0
2021,Gaza,Chókwè,Abril,149.0
2021,Gaza,Chibuto,Novembro,90.0
2021,Gaza,Cidade de Xai-Xai,Agosto,636.0
2021,Gaza,Chibuto,Agosto,112.0
2021,Gaza,Chókwè,Janeiro,193.0
2021,Gaza,Chigubo,Dezembro,5.0
2021,Gaza,Chigubo,Novembro,5.0
2021,Gaza,Chigubo,Outubro,5.0
2021,Gaza,Chigubo,Setembro,5.0
2021,Gaza,Chigubo,Agosto,5.0
2021,Gaza,Chigubo,Julho,4.0
2021,Gaza,Chigubo,Junho,4.0
2021,Gaza,Chigubo,Maio,3.0
2021,Gaza,Chigubo,Abril,3.0
2021,Gaza,Chigubo,Março,4.0
2021,Gaza,Chigubo,Fevereiro,6.0
2021,Gaza,Chigubo,Janeiro,6.0
2021,Gaza,Chicualacuala,Dezembro,12.0
2021,Gaza,Chicualacuala,Novembro,16.0
2021,Gaza,Chicualacuala,Outubro,12.0
2021,Gaza,Chicualacuala,Setembro,14.0
2021,Gaza,Chicualacuala,Agosto,14.0
2021,Gaza,Chicualacuala,Julho,9.0
2021,Gaza,Chicualacuala,Junho,10.0
2021,Gaza,Chicualacuala,Maio,11.0
2021,Gaza,Chicualacuala,Abril,10.0
2021,Gaza,Chicualacuala,Março,11.0
2021,Gaza,Chicualacuala,Fevereiro,13.0
2021,Gaza,Chibuto,Dezembro,97.0
2021,Província de Maputo,Matutuíne,Outubro,313.0
2021,Gaza,Chicualacuala,Janeiro,15.0
2021,Província de Maputo,Cidade de Maputo,Janeiro,14878.0
2021,Inhambane,Inharrime,Agosto,56.0
2021,Tete,Changara,Setembro,11.0
2021,Tete,Changara,Julho,10.0
2021,Tete,Changara,Junho,11.0
2021,Tete,Changara,Maio,11.0
2021,Tete,Changara,Abril,11.0
2021,Tete,Changara,Março,11.0
2021,Tete,Changara,Fevereiro,8.0
2021,Tete,Changara,Janeiro,8.0
2021,Tete,Cahora-Bassa,Dezembro,85.0
2021,Tete,Cahora-Bassa,Novembro,84.0
2021,Tete,Cahora-Bassa,Outubro,84.0
2021,Tete,Cahora-Bassa,Setembro,84.0
2021,Tete,Changara,Agosto,10.0
2021,Tete,Cahora-Bassa,Agosto,91.0
2021,Tete,Cahora-Bassa,Junho,96.0
2021,Tete,Cahora-Bassa,Maio,92.0
2021,Tete,Cahora-Bassa,Abril,92.0
2021,Tete,Cahora-Bassa,Março,93.0
2021,Tete,Cahora-Bassa,Fevereiro,95.0
2021,Tete,Cahora-Bassa,Janeiro,95.0
2021,Tete,Angónia,Dezembro,88.0
2021,Tete,Angónia,Novembro,90.0
2021,Tete,Angónia,Outubro,90.0
2021,Tete,Angónia,Setembro,92.0
2021,Tete,Changara,Outubro,11.0
2021,Tete,Cahora-Bassa,Julho,94.0
2021,Tete,Angónia,Agosto,87.0
2021,Tete,Angónia,Julho,88.0
2021,Tete,Changara,Novembro,9.0
2021,Tete,Chiuta,Dezembro,7.0
2021,Tete,Chiuta,Novembro,7.0
2021,Tete,Chiuta,Outubro,7.0
2021,Tete,Chiuta,Setembro,8.0
2021,Tete,Chiuta,Agosto,9.0
2021,Tete,Chiuta,Julho,9.0
2021,Tete,Chiuta,Junho,8.0
2021,Tete,Chiuta,Maio,8.0
2021,Tete,Chiuta,Abril,8.0
2021,Tete,Chiuta,Março,9.0
2021,Tete,Chiuta,Fevereiro,9.0
2021,Tete,Chiuta,Janeiro,9.0
2021,Tete,Chifunde,Dezembro,8.0
2021,Tete,Chifunde,Novembro,9.0
2021,Tete,Chifunde,Outubro,9.0
2021,Tete,Chifunde,Setembro,9.0
2021,Tete,Chifunde,Agosto,8.0
2021,Tete,Chifunde,Julho,8.0
2021,Tete,Chifunde,Junho,6.0
2021,Tete,Chifunde,Maio,6.0
2021,Tete,Chifunde,Abril,6.0
2021,Tete,Chifunde,Março,7.0
2021,Tete,Chifunde,Fevereiro,6.0
2021,Tete,Changara,Dezembro,8.0
2021,Sofala,Buzi,Junho,52.0
2021,Tete,Macanga,Março,15.0
2021,Tete,Angónia,Maio,85.0
2021,Manica,Sussundenga,Outubro,32.0
2021,Manica,Vanduzi,Março,0.0
2021,Manica,Macate,Outubro,0.0
2021,Manica,Macate,Setembro,0.0
2021,Manica,Macate,Agosto,0.0
2021,Manica,Macate,Julho,0.0
2021,Manica,Macate,Junho,0.0
2021,Manica,Macate,Maio,0.0
2021,Manica,Macate,Abril,0.0
2021,Manica,Macate,Março,0.0
2021,Manica,Macate,Fevereiro,0.0
2021,Manica,Macate,Janeiro,0.0
2021,Manica,Tambara,Dezembro,11.0
2021,Manica,Tambara,Novembro,11.0
2021,Manica,Tambara,Outubro,10.0
2021,Manica,Tambara,Setembro,10.0
2021,Manica,Tambara,Agosto,6.0
2021,Manica,Tambara,Julho,6.0
2021,Manica,Tambara,Junho,6.0
